"Tag Code","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Mark Species Name","Mark Rear Type Name","Event Type Name","Event Site Type Description","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"3D9.1C2D69DF55","BO3","9/7/2018 6:01:45 AM","18","110","Steelhead","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D9.1C2D69DF55","BO3","9/7/2018 6:01:53 AM","16","110","Steelhead","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D9.1C2D69DF55","BO3","9/7/2018 6:01:54 AM","16","110","Steelhead","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D9.1C2D69DF55","BO3","9/7/2018 6:04:43 AM","13","110","Steelhead","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D9.1C2D69DF55","BO3","9/7/2018 6:04:47 AM","11","110","Steelhead","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D9.1C2D69DF55","BO3","9/7/2018 6:25:18 AM","0F","110","Steelhead","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D9.1C2D69DF55","BO3","9/7/2018 6:28:40 AM","0D","110","Steelhead","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D9.1C2D69DF55","BO3","9/7/2018 6:28:49 AM","0B","110","Steelhead","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D9.1C2D69DF55","BO3","9/7/2018 6:30:57 AM","09","110","Steelhead","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D9.1C2D69DF55","BO3","9/7/2018 6:34:45 AM","08","110","Steelhead","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D9.1C2D69DF55","BO3","9/7/2018 6:34:46 AM","08","110","Steelhead","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D9.1C2D69DF55","BO3","9/7/2018 6:34:49 AM","06","110","Steelhead","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D9.1C2D69DF55","BO3","9/7/2018 6:38:55 AM","03","110","Steelhead","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D9.1C2D69DF55","BO4","9/7/2018 7:18:46 AM","04","110","Steelhead","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D9.1C2D69DF55","BO4","9/7/2018 7:20:01 AM","03","110","Steelhead","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D9.1C2D69DF55","BO4","9/7/2018 7:21:01 AM","02","110","Steelhead","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D9.1C2D69DF55","BO4","9/7/2018 7:22:28 AM","01","110","Steelhead","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D9.1C2D69DF55","BO4","9/7/2018 7:22:29 AM","01","110","Steelhead","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D9.1C2D69DF55","CLWH","2/9/2016 9:19:00 AM","NA","0","Steelhead","Hatchery Reared","Mark","Hatchery","NEWSOC","4/4/2016 12:00:00 PM","1"
"3D9.1C2D69DF55","GOA","9/19/2018 5:42:39 PM","02","100","Steelhead","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D9.1C2D69DF55","GOA","9/19/2018 5:42:40 PM","01","100","Steelhead","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D9.1C2D69DF55","GOA","9/19/2018 5:42:41 PM","01","100","Steelhead","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D9.1C2D69DF55","GRA","9/21/2018 9:27:38 AM","12","150","Steelhead","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D9.1C2D69DF55","GRA","9/21/2018 9:27:38 AM","14","150","Steelhead","Hatchery Reared","Observation","Adult Fishway","","","1"
