"Tag Code","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Mark Species Name","Mark Rear Type Name","Event Type Name","Event Site Type Description","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"384.3B23AC2A53","BO1","9/28/2017 4:27:13 PM","13","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","BO1","9/28/2017 4:28:28 PM","11","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","BO1","9/28/2017 4:28:35 PM","0F","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","BO1","9/28/2017 4:31:02 PM","0D","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","BO1","9/28/2017 4:31:36 PM","0B","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","BO1","9/28/2017 4:31:37 PM","0B","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","BO1","9/28/2017 4:32:44 PM","09","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","BO1","9/28/2017 4:33:46 PM","07","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","BO1","9/28/2017 4:33:47 PM","07","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","BO1","9/28/2017 4:34:24 PM","05","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","BO1","9/28/2017 4:34:25 PM","05","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","BO1","9/28/2017 5:15:43 PM","04","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","BO1","9/28/2017 5:15:44 PM","04","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","BO1","9/28/2017 5:21:07 PM","03","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","BO1","9/28/2017 5:21:08 PM","03","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","BO1","9/28/2017 5:24:20 PM","02","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","BO1","9/28/2017 5:24:21 PM","02","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","BO1","9/28/2017 5:26:16 PM","01","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","GOA","10/14/2017 11:45:32 AM","02","100","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","GOA","10/14/2017 11:45:33 AM","02","100","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","GOA","10/14/2017 11:45:34 AM","01","100","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","GOA","10/14/2017 11:45:35 AM","01","100","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","GOJ","4/26/2014 9:57:56 PM","01","150","Steelhead","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","","","1"
"384.3B23AC2A53","GOJ","4/26/2014 9:57:58 PM","02","150","Steelhead","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","","","1"
"384.3B23AC2A53","GOJ","4/26/2014 9:58:01 PM","03","150","Steelhead","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","","","1"
"384.3B23AC2A53","GOJ","4/26/2014 9:58:03 PM","04","150","Steelhead","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","","","1"
"384.3B23AC2A53","GOJ","4/26/2014 10:24:42 PM","A1","150","Steelhead","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","","","1"
"384.3B23AC2A53","GOJ","4/26/2014 10:24:42 PM","A2","150","Steelhead","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","","","1"
"384.3B23AC2A53","GOJ","4/26/2014 10:24:43 PM","A3","150","Steelhead","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","","","1"
"384.3B23AC2A53","GOJ","4/26/2014 10:24:52 PM","C1","150","Steelhead","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","","","1"
"384.3B23AC2A53","GOJ","4/26/2014 10:24:53 PM","C2","150","Steelhead","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","","","1"
"384.3B23AC2A53","GOJ","4/26/2014 10:24:53 PM","C3","150","Steelhead","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","","","1"
"384.3B23AC2A53","GOJ","4/26/2014 10:24:53 PM","C4","150","Steelhead","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","","","1"
"384.3B23AC2A53","GOJ","4/26/2014 10:24:56 PM","91","150","Steelhead","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","","","1"
"384.3B23AC2A53","GOJ","4/26/2014 10:24:56 PM","92","150","Steelhead","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","","","1"
"384.3B23AC2A53","GOJ","4/26/2014 10:24:56 PM","93","150","Steelhead","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","","","1"
"384.3B23AC2A53","GRA","10/17/2017 7:30:04 PM","B4","150","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","GRA","10/17/2017 8:34:12 PM","12","150","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","GRA","10/17/2017 8:34:12 PM","14","150","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"384.3B23AC2A53","GRA","10/17/2017 8:34:12 PM","16","150","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
