"Tag Code","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Mark Species Name","Mark Rear Type Name","Event Type Name","Event Site Type Description","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"3D9.1BF278B0E4","BO3","10/5/2019 10:38:22 PM","18","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","BO3","10/5/2019 10:38:59 PM","16","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","BO3","10/5/2019 10:39:00 PM","16","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","BO3","10/5/2019 10:40:39 PM","14","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","BO3","10/5/2019 10:42:01 PM","12","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","BO3","10/5/2019 11:22:38 PM","10","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","BO3","10/5/2019 11:22:39 PM","10","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","BO3","10/5/2019 11:27:02 PM","0E","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","BO3","10/5/2019 11:27:03 PM","0E","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","BO3","10/5/2019 11:27:21 PM","0C","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","BO3","10/5/2019 11:27:22 PM","0C","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","BO3","10/5/2019 11:31:40 PM","0A","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","BO3","10/5/2019 11:31:41 PM","0A","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","BO3","10/5/2019 11:35:36 PM","08","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","BO3","10/5/2019 11:35:37 PM","08","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","BO3","10/5/2019 11:40:32 PM","02","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","BO3","10/5/2019 11:40:33 PM","02","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","BO4","10/6/2019 6:09:06 AM","04","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","BO4","10/6/2019 6:12:36 AM","03","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","BO4","10/6/2019 6:16:46 AM","02","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","BO4","10/6/2019 6:16:47 AM","02","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","BO4","10/6/2019 6:18:41 AM","01","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","BO4","10/6/2019 6:18:42 AM","01","110","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","GOA","3/11/2020 9:53:31 AM","02","100","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","GOA","3/11/2020 9:53:33 AM","01","100","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","GRA","3/14/2020 4:59:38 PM","B4","150","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","GRA","3/14/2020 4:59:39 PM","B4","150","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","GRA","3/14/2020 7:37:37 PM","14","150","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","GRA","3/14/2020 7:37:37 PM","16","150","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1BF278B0E4","GRA","3/14/2020 7:37:37 PM","18","150","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
