"Tag Code","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Mark Species Name","Mark Rear Type Name","Event Type Name","Event Site Type Description","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"384.1B79764939","BO3","9/21/2012 3:42:45 PM","0F","110","Steelhead","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764939","BO3","9/21/2012 3:42:48 PM","0D","110","Steelhead","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764939","BO3","9/21/2012 3:42:49 PM","0D","110","Steelhead","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764939","BO3","9/21/2012 3:47:58 PM","0B","110","Steelhead","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764939","BO3","9/21/2012 3:48:33 PM","09","110","Steelhead","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764939","BO3","9/21/2012 3:51:49 PM","07","110","Steelhead","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764939","BO3","9/21/2012 3:51:50 PM","07","110","Steelhead","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764939","BO3","9/21/2012 3:52:33 PM","05","110","Steelhead","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764939","BO3","9/21/2012 3:52:34 PM","05","110","Steelhead","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764939","BO3","9/21/2012 3:54:34 PM","04","110","Steelhead","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764939","BO3","9/21/2012 3:54:35 PM","04","110","Steelhead","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764939","BO3","9/21/2012 3:55:55 PM","02","110","Steelhead","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764939","BO4","9/21/2012 4:28:24 PM","04","100","Steelhead","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764939","BO4","9/21/2012 4:28:25 PM","04","100","Steelhead","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764939","BO4","9/21/2012 4:31:23 PM","03","100","Steelhead","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764939","BO4","9/21/2012 4:31:24 PM","03","100","Steelhead","Unknown","Observation","Adult Fishway","","","1"
