"Tag Code","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Mark Species Name","Mark Rear Type Name","Event Type Name","Event Site Type Description","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"384.3B2396C888","BO1","5/1/2016 5:39:54 PM","24","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396C888","BO1","5/1/2016 5:40:52 PM","22","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396C888","BO1","5/1/2016 5:42:10 PM","22","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396C888","BO1","5/1/2016 5:42:22 PM","20","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396C888","BO1","5/1/2016 5:42:23 PM","20","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396C888","BO1","5/1/2016 5:43:24 PM","1E","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396C888","BO1","5/1/2016 5:43:25 PM","1E","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396C888","BO1","5/1/2016 5:43:39 PM","1C","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396C888","BO1","5/1/2016 5:43:40 PM","1C","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396C888","BO1","5/1/2016 5:43:41 PM","1C","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396C888","BO1","5/1/2016 5:43:42 PM","1C","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396C888","BO1","5/1/2016 5:45:51 PM","1A","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396C888","BO1","5/1/2016 5:45:52 PM","1A","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396C888","BO1","5/1/2016 5:47:24 PM","18","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396C888","BO1","5/1/2016 5:47:35 PM","16","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396C888","BO1","5/1/2016 6:30:59 PM","04","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396C888","BO1","5/1/2016 6:31:00 PM","04","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
