"Tag Code","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Mark Species Name","Mark Rear Type Name","Event Type Name","Event Site Type Description","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"3D9.1C2E082A54","BO1","4/15/2019 1:33:38 PM","14","120","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","BO1","4/15/2019 1:33:39 PM","14","120","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","BO1","4/15/2019 1:33:40 PM","14","120","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","BO1","4/15/2019 1:33:49 PM","12","120","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","BO1","4/15/2019 1:33:57 PM","10","120","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","BO1","4/15/2019 1:33:58 PM","10","120","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","BO1","4/15/2019 1:34:07 PM","0E","120","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","BO1","4/15/2019 1:34:08 PM","0E","120","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","BO1","4/15/2019 1:34:22 PM","0C","120","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","BO1","4/15/2019 1:34:35 PM","0A","120","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","BO1","4/15/2019 1:34:36 PM","0A","120","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","BO1","4/15/2019 1:34:37 PM","0A","120","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","BO1","4/15/2019 1:34:51 PM","08","120","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","BO1","4/15/2019 1:35:11 PM","06","120","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","BO1","4/15/2019 2:58:35 PM","04","120","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","BO1","4/15/2019 2:58:36 PM","04","120","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","BO1","4/15/2019 3:01:00 PM","03","120","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","BO1","4/15/2019 3:04:04 PM","02","120","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","BO1","4/15/2019 3:04:05 PM","02","120","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","BO1","4/15/2019 3:05:10 PM","01","120","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","BO1","4/15/2019 3:05:11 PM","01","120","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","GOA","5/9/2019 6:58:38 AM","02","100","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","GOA","5/9/2019 6:58:39 AM","02","100","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","GOA","5/9/2019 6:58:40 AM","01","100","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","GOA","5/9/2019 6:58:41 AM","01","100","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","GOA","5/9/2019 6:58:42 AM","01","100","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","GOA","5/9/2019 6:59:26 AM","01","100","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","GOA","5/9/2019 6:59:27 AM","02","100","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","GOA","5/9/2019 6:59:28 AM","02","100","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","GOA","5/9/2019 7:00:31 AM","02","100","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
"3D9.1C2E082A54","GOA","5/9/2019 7:00:32 AM","02","100","Chinook","Wild Fish or Natural Production","Observation","Adult Fishway","","","1"
