"Tag Code","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Mark Species Name","Mark Rear Type Name","Event Type Name","Event Site Type Description","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"3D6.1D5953D28E","BO1","8/30/2021 10:23:38 AM","23","120","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","BO1","8/30/2021 10:25:44 AM","21","120","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","BO1","8/30/2021 10:25:45 AM","21","120","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","BO1","8/30/2021 10:29:52 AM","1F","120","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","BO1","8/30/2021 10:31:28 AM","1D","120","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","BO1","8/30/2021 10:35:47 AM","17","120","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","BO1","8/30/2021 10:38:05 AM","15","120","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","BO1","8/30/2021 11:42:40 AM","04","120","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","BO1","8/30/2021 11:42:41 AM","04","120","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","BO1","8/30/2021 11:46:07 AM","03","120","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","BO1","8/30/2021 11:46:57 AM","02","120","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","BO1","8/30/2021 11:46:58 AM","02","120","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","BO1","8/30/2021 11:49:30 AM","01","120","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","BO1","8/30/2021 11:49:31 AM","01","120","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","CEFLAF","5/14/2019 8:00:00 AM","NA","0","Chinook","Hatchery Reared","Mark","Acclimation Pond","CEFLAF","6/10/2019 9:30:00 AM","1"
"3D6.1D5953D28E","GOA","9/9/2021 7:37:26 AM","02","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","GOA","9/9/2021 7:37:27 AM","01","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","GRA","9/11/2021 6:40:30 AM","B4","150","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","GRA","9/11/2021 8:27:02 AM","B3","150","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","GRA","9/11/2021 10:05:22 AM","B3","150","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","GRA","9/11/2021 12:09:57 PM","B3","150","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","GRA","9/12/2021 6:45:22 AM","B4","150","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","GRA","9/12/2021 7:41:15 AM","16","150","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","GRA","9/12/2021 7:41:15 AM","18","150","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","GRA","9/12/2021 7:41:16 AM","12","150","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","GRA","9/12/2021 7:41:16 AM","14","150","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","GRA","9/12/2021 8:59:35 AM","08","150","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","GRA","9/12/2021 8:59:36 AM","08","150","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","GRA","9/12/2021 9:01:33 AM","06","150","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","GRA","9/12/2021 9:01:34 AM","06","150","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","GRA","9/12/2021 9:01:44 AM","04","150","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","GRA","9/12/2021 9:01:45 AM","04","150","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","GRA","9/12/2021 9:04:28 AM","01","150","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","GRA","9/12/2021 9:12:07 AM","A2","150","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","GRA","9/12/2021 9:12:08 AM","A2","150","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"3D6.1D5953D28E","GRJ","6/23/2019 12:48:59 AM","01","150","Chinook","Hatchery Reared","Observation","Juvenile Fish Bypass Facility","","","1"
"3D6.1D5953D28E","GRJ","6/23/2019 12:49:02 AM","02","150","Chinook","Hatchery Reared","Observation","Juvenile Fish Bypass Facility","","","1"
"3D6.1D5953D28E","GRJ","6/23/2019 12:49:04 AM","03","150","Chinook","Hatchery Reared","Observation","Juvenile Fish Bypass Facility","","","1"
"3D6.1D5953D28E","GRJ","6/23/2019 12:49:05 AM","03","150","Chinook","Hatchery Reared","Observation","Juvenile Fish Bypass Facility","","","1"
"3D6.1D5953D28E","GRJ","6/23/2019 7:41:18 PM","B1","150","Chinook","Hatchery Reared","Observation","Juvenile Fish Bypass Facility","","","1"
"3D6.1D5953D28E","GRJ","6/23/2019 7:41:18 PM","B2","150","Chinook","Hatchery Reared","Observation","Juvenile Fish Bypass Facility","","","1"
"3D6.1D5953D28E","GRJ","6/23/2019 7:47:03 PM","51","150","Chinook","Hatchery Reared","Observation","Juvenile Fish Bypass Facility","","","1"
"3D6.1D5953D28E","GRJ","6/23/2019 7:47:03 PM","52","150","Chinook","Hatchery Reared","Observation","Juvenile Fish Bypass Facility","","","1"
