"Tag Code","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Mark Species Name","Mark Rear Type Name","Event Type Name","Event Site Type Description","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"384.3B2396923D","BO2","4/20/2015 5:41:23 PM","10","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","BO2","4/20/2015 5:42:51 PM","0E","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","BO2","4/20/2015 5:43:43 PM","0C","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","BO2","4/20/2015 5:46:03 PM","0A","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","BO2","4/20/2015 5:48:00 PM","08","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","BO2","4/20/2015 5:48:01 PM","08","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","BO2","4/20/2015 5:49:43 PM","06","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","BO2","4/20/2015 5:49:44 PM","06","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","BO2","4/20/2015 5:49:45 PM","06","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","BO2","4/20/2015 5:51:26 PM","04","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","BO2","4/20/2015 5:51:27 PM","04","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","BO2","4/20/2015 5:54:07 PM","02","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","BO4","4/20/2015 7:27:13 PM","04","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","BO4","4/20/2015 7:27:14 PM","04","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","BO4","4/20/2015 7:41:34 PM","03","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","BO4","4/20/2015 7:41:35 PM","03","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","BO4","4/20/2015 7:41:36 PM","03","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","BO4","4/20/2015 10:09:24 PM","01","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","BO4","4/20/2015 10:09:25 PM","01","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","CLWH","2/4/2013 3:36:00 PM","NA","0","Chinook","Hatchery Reared","Mark","Hatchery","SELWY1","3/18/2013 12:00:00 PM","1"
"384.3B2396923D","GOA","5/1/2015 4:28:44 PM","02","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","GOA","5/1/2015 4:28:45 PM","02","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","GOA","5/1/2015 4:28:46 PM","01","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","GOA","5/1/2015 4:28:47 PM","01","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","GRA","5/2/2015 3:51:28 PM","12","140","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","GRA","5/2/2015 3:51:28 PM","14","140","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","GRA","5/2/2015 3:51:28 PM","16","140","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","GRA","5/2/2015 3:51:28 PM","18","140","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","GRA","5/2/2015 4:51:07 PM","08","140","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","GRA","5/2/2015 4:51:08 PM","08","140","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","GRA","5/2/2015 4:51:14 PM","06","140","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","GRA","5/2/2015 4:51:15 PM","06","140","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","GRA","5/2/2015 4:52:33 PM","04","140","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","GRA","5/2/2015 4:52:34 PM","04","140","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","GRA","5/2/2015 4:52:35 PM","04","140","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","GRA","5/2/2015 4:52:36 PM","04","140","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","GRA","5/2/2015 4:53:20 PM","02","140","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","GRA","5/2/2015 4:53:21 PM","02","140","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","ICH","4/26/2015 2:49:59 PM","07","100","Chinook","Hatchery Reared","Observation","Combined Dam Location","","","1"
"384.3B2396923D","ICH","4/26/2015 2:51:53 PM","05","100","Chinook","Hatchery Reared","Observation","Combined Dam Location","","","1"
"384.3B2396923D","ICH","4/26/2015 2:51:54 PM","05","100","Chinook","Hatchery Reared","Observation","Combined Dam Location","","","1"
"384.3B2396923D","ICH","4/26/2015 2:52:44 PM","03","100","Chinook","Hatchery Reared","Observation","Combined Dam Location","","","1"
"384.3B2396923D","ICH","4/26/2015 2:55:52 PM","01","100","Chinook","Hatchery Reared","Observation","Combined Dam Location","","","1"
"384.3B2396923D","ICH","4/26/2015 2:55:53 PM","01","100","Chinook","Hatchery Reared","Observation","Combined Dam Location","","","1"
"384.3B2396923D","LMA","4/29/2015 1:22:11 PM","04","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","LMA","4/29/2015 1:22:21 PM","03","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","MC1","4/25/2015 11:10:38 AM","12","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","MC1","4/25/2015 11:10:39 AM","12","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","MC1","4/25/2015 11:11:29 AM","10","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","MC1","4/25/2015 11:12:26 AM","0E","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","MC1","4/25/2015 11:12:27 AM","0E","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","MC1","4/25/2015 11:13:11 AM","0C","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","MC1","4/25/2015 11:14:07 AM","0A","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","MC1","4/25/2015 11:14:08 AM","0A","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","MC1","4/25/2015 11:16:43 AM","08","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","MC1","4/25/2015 11:16:44 AM","08","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","MC1","4/25/2015 11:18:06 AM","06","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","MC1","4/25/2015 11:19:01 AM","04","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","MC1","4/25/2015 11:19:02 AM","04","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","MC1","4/25/2015 12:52:31 PM","02","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","MC1","4/25/2015 12:52:32 PM","02","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","MC1","4/25/2015 12:52:35 PM","01","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","SC2","6/6/2015 5:34:51 AM","A1","100","Chinook","Hatchery Reared","Observation","Instream Remote Detection System","","","1"
"384.3B2396923D","TD1","4/22/2015 1:56:36 PM","02","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B2396923D","TD1","4/22/2015 1:56:40 PM","01","100","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B239699AA","BO3","4/28/2015 8:40:21 AM","17","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B239699AA","BO3","4/28/2015 8:40:37 AM","13","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B239699AA","BO3","4/28/2015 8:40:38 AM","13","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B239699AA","BO3","4/28/2015 8:40:39 AM","13","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B239699AA","BO3","4/28/2015 8:44:27 AM","12","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B239699AA","BO3","4/28/2015 8:44:28 AM","12","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B239699AA","BO3","4/28/2015 9:02:52 AM","10","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B239699AA","BO3","4/28/2015 9:05:14 AM","0E","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B239699AA","BO3","4/28/2015 9:05:15 AM","0E","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B239699AA","BO3","4/28/2015 9:05:16 AM","0E","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
"384.3B239699AA","BO3","4/28/2015 9:05:22 AM","0C","110","Chinook","Hatchery Reared","Observation","Adult Fishway","","","1"
