"Tag Code","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Mark Species Name","Mark Rear Type Name","Event Type Name","Event Site Type Description","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"3DD.003BDB4DA2","GOA","5/16/2018 3:50:20 PM","02","100","Chinook","Unknown","Observation","Adult Fishway","","","1"
"3DD.003BDB4DA2","GOA","5/16/2018 3:50:21 PM","02","100","Chinook","Unknown","Observation","Adult Fishway","","","1"
"3DD.003BDB4DA2","GOA","5/16/2018 3:50:22 PM","02","100","Chinook","Unknown","Observation","Adult Fishway","","","1"
"3DD.003BDB4DA2","GOA","5/16/2018 4:09:37 PM","02","100","Chinook","Unknown","Observation","Adult Fishway","","","1"
"3DD.003BDB4DA2","GOA","5/16/2018 4:09:38 PM","02","100","Chinook","Unknown","Observation","Adult Fishway","","","1"
"3DD.003BDB4DA2","GOA","5/16/2018 4:09:40 PM","01","100","Chinook","Unknown","Observation","Adult Fishway","","","1"
"3DD.003BDB4DA2","GOA","5/16/2018 4:09:41 PM","01","100","Chinook","Unknown","Observation","Adult Fishway","","","1"
"3DD.003BDB4DA2","GRA","5/18/2018 7:02:10 AM","B4","150","Chinook","Unknown","Observation","Adult Fishway","","","1"
"3DD.003BDB4DA2","GRA","5/18/2018 7:02:11 AM","B4","150","Chinook","Unknown","Observation","Adult Fishway","","","1"
"3DD.003BDB4DA2","GRA","5/18/2018 8:08:02 AM","14","150","Chinook","Unknown","Observation","Adult Fishway","","","1"
"3DD.003BDB4DA2","GRA","5/18/2018 8:08:02 AM","16","150","Chinook","Unknown","Observation","Adult Fishway","","","1"
"3DD.003BDB4DA2","GRA","5/18/2018 8:08:02 AM","18","150","Chinook","Unknown","Observation","Adult Fishway","","","1"
"3DD.003BDB4DA2","GRA","5/18/2018 8:08:03 AM","12","150","Chinook","Unknown","Observation","Adult Fishway","","","1"
"3DD.003BDB4DA2","GRA","5/18/2018 9:23:32 AM","08","150","Chinook","Unknown","Observation","Adult Fishway","","","1"
"3DD.003BDB4DA2","GRA","5/18/2018 9:23:33 AM","08","150","Chinook","Unknown","Observation","Adult Fishway","","","1"
"3DD.003BDB4DA2","GRA","5/18/2018 9:23:57 AM","06","150","Chinook","Unknown","Observation","Adult Fishway","","","1"
"3DD.003BDB4DA2","GRA","5/18/2018 9:24:07 AM","04","150","Chinook","Unknown","Observation","Adult Fishway","","","1"
"3DD.003BDB4DA2","GRA","5/18/2018 9:24:08 AM","04","150","Chinook","Unknown","Observation","Adult Fishway","","","1"
"3DD.003BDB4DA2","GRA","5/18/2018 9:24:19 AM","02","150","Chinook","Unknown","Observation","Adult Fishway","","","1"
