"Tag Code","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Mark Species Name","Mark Rear Type Name","Event Type Name","Event Site Type Description","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"384.1B79764CE8","BO3","5/9/2012 10:18:32 AM","0F","110","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","BO3","5/9/2012 10:18:33 AM","0F","110","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","BO3","5/9/2012 10:18:35 AM","0D","110","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","BO3","5/9/2012 10:18:36 AM","0D","110","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","BO3","5/9/2012 10:24:18 AM","0C","110","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","BO3","5/9/2012 10:24:20 AM","0C","110","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","BO3","5/9/2012 10:24:24 AM","0A","110","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","BO3","5/9/2012 10:24:46 AM","08","110","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","BO3","5/9/2012 10:29:03 AM","08","110","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","BO3","5/9/2012 10:29:04 AM","08","110","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","BO3","5/9/2012 10:31:11 AM","07","110","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","BO3","5/9/2012 10:31:12 AM","07","110","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","BO3","5/9/2012 10:31:18 AM","05","110","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","BO3","5/9/2012 10:31:19 AM","05","110","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","BO3","5/9/2012 10:35:14 AM","03","110","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","BO4","5/9/2012 11:09:28 AM","04","100","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","BO4","5/9/2012 11:14:29 AM","03","100","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","BO4","5/9/2012 11:18:40 AM","02","100","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","BO4","5/9/2012 11:18:41 AM","02","100","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","BO4","5/9/2012 11:21:00 AM","01","100","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","BO4","5/9/2012 11:21:01 AM","01","100","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","BONAFF","5/9/2012 12:00:00 PM","NA","0","Chinook","Unknown","Mark","Intra-Dam Release Site","BONAFF","5/9/2012 12:00:00 PM","1"
"384.1B79764CE8","GRA","5/20/2012 4:40:03 PM","16","140","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","GRA","5/20/2012 4:40:03 PM","18","140","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","GRA","5/20/2012 4:40:04 PM","12","140","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","GRA","5/20/2012 4:40:04 PM","14","140","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","GRA","5/20/2012 5:57:37 PM","08","140","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","GRA","5/20/2012 5:57:51 PM","06","140","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","GRA","5/20/2012 5:58:00 PM","04","140","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","GRA","5/20/2012 5:58:11 PM","02","140","Chinook","Unknown","Observation","Adult Fishway","","","1"
"384.1B79764CE8","ICH","5/17/2012 1:02:23 PM","10","100","Chinook","Unknown","Observation","Combined Dam Location","","","1"
"384.1B79764CE8","ICH","5/17/2012 1:02:24 PM","10","100","Chinook","Unknown","Observation","Combined Dam Location","","","1"
